N,X,Y
4421,477321,3169388
4422,478607,3169433
4423,477746,3170323
4424,477836,3170785
4425,478847,3170427
4426,478909,3171261
4427,478157,3172405
4428,478986,3172517
4429,455931,3168599
4430,455649,3170638
4431,457910,3173900
4432,458175,3174707
4433,458603,3169453
4434,457219,3170430
4435,458371,3171946
4436,457083,3172042
4437,460704,3169108
4438,459647,3170284
4439,461823,3170815
4440,461206,3171171
4441,459961,3171759
4442,460988,3172734
4443,459785,3172655
4444,461545,3172563
4445,462698,3175804
4446,461234,3174964
4447,468240,3173030
4448,469074,3173438
4449,474681,3175236
4450,471574,3176119
4451,468043,3178615
4452,468018,3179858
4453,472321,3180579
4454,472809,3177819
4455,471362,3179650
4456,473357,3179375
4457,469851,3179832
4458,471131,3180496
4459,466084,3179482
4460,463670,3177897
4461,464267,3179822
4462,465945,3177545
4463,465055,3175118
4464,463847,3175377
4465,462795,3175135
4466,465888,3175813
4467,465809,3173832
4468,464726,3173681
4469,463010,3171078
4470,462293,3171219
4471,464918,3169077
4472,462410,3168557
4473,464882,3170237
4474,463532,3169669
4475,464146,3171787
4476,465122,3172466
4477,467494,3170417
4478,468211,3171497
4479,471413,3170173
4480,469192,3170335
4481,470155,3171958
4482,472834,3172060
4483,472120,3173474
4484,476678,3169558
4485,477034,3170695
4486,475801,3170064
4487,472940,3166818
4488,469797,3167617
4489,474390,3168092
4490,475852,3168042
4491,471774,3165684
4492,470487,3165726
4493,468150,3166079
4494,468898,3165326
4495,468213,3168049
4496,466701,3168949
4497,395414,3158013
4498,398889,3158177
4499,384844,3162164
4500,392751,3162517
4501,381104,3167677
4502,401362,3166664
4503,393486,3169231
4504,390001,3170596
4505,384804,3169725
4506,393550,3172902
4507,390872,3172826
4508,404978,3186437
4509,399408,3187772
4510,399063,3190756
4511,388430,3184309
4512,396697,3191224
4513,390694,3185338
4514,406790,3203682
4515,396084,3198584
4516,394936,3182667
4517,406638,3190838
4518,400408,3192588
4519,399764,3194754
4520,397598,3194384
4521,404658,3194737
4522,394734,3195288
4523,391855,3195892
4524,402203,3196714
4525,406897,3196645
4526,400524,3199522
4527,391441,3198247
4528,406624,3201530
4529,404539,3202032
4530,400719,3202334
4531,395838,3202291
4532,386195,3198126
4533,404284,3169922
4534,400426,3179268
4535,404214,3183000
4536,404519,3198773
4537,405181,3197263
4538,404355,3192530
4539,403140,3190584
4540,394943,3187323
4541,396637,3187290
4542,400621,3173000
4543,405974,3176396
4544,399394,3183160
4545,399194,3185561
4546,395910,3185828
4547,397271,3185980
4548,501758,3171328
4549,482508,3184111
4550,482290,3184194
4551,482555,3184273
4552,482370,3184359
4553,512946,3186292
4554,485072,3189667
4555,469539,3192814
4556,482008,3190876
4557,475710,3192600
4558,477399,3194683
4559,480910,3195455
4560,480033,3199263
4561,513709,3197785
4562,474069,3201226
4563,471822,3201649
4564,476006,3200000
4565,480168,3200867
4566,475076,3202508
4567,508425,3201485
4568,472472,3203439
4569,476716,3204210
4570,473547,3205187
4571,508411,3205343
4572,511078,3203918
4573,476250,3206789
4574,471446,3208738
4575,503825,3207326
4576,476603,3209525
4577,477362,3207134
4578,507074,3208117
4579,507997,3209614
4580,506973,3210344
4581,507462,3210575
4582,467484,3206708
4583,469569,3209912
4584,471886,3210349
4585,472082,3207130
4586,508911,3210664
4587,511211,3209973
4588,482862,3203788
4589,508040,3211422
4590,509030,3211294
4591,508717,3211848
4592,509697,3211739
4593,506228,3210908
4594,496093,3211349
4595,469528,3212137
4596,471434,3212774
4597,473487,3212007
4598,509647,3212864
4599,507282,3211205
4600,469353,3215244
4601,497228,3214976
4602,469710,3217788
4603,503054,3218958
4604,495943,3217138
4605,497445,3218590
4606,502527,3215163
4607,498992,3220648
4608,471709,3215589
4609,500890,3222120
4610,502930,3220085
4611,476194,3213234
4612,502063,3224012
4613,501970,3224258
4614,503347,3223991
4615,490616,3212084
4616,494987,3219962
4617,497904,3223262
4618,499606,3224442
4619,490631,3224804
4620,491836,3226231
4621,494388,3226622
4622,491921,3227214
4623,498717,3226813
4624,464354,3216056
4625,496500,3227940
4626,497911,3228663
4627,493950,3228034
4628,495834,3229456
4629,499042,3230006
4630,498600,3231183
4631,497285,3230178
4632,501346,3227847
4633,500159,3229625
4634,501844,3227392
4635,498063,3231230
4636,498498,3231363
4637,498311,3231663
4638,493066,3230234
4639,489362,3230299
4640,495019,3231026
4641,499058,3232074
4642,497904,3232024
4643,499493,3231886
4644,469129,3222394
4645,496529,3231802
4646,498961,3232659
4647,497612,3232918
4648,498207,3233713
4649,492005,3232300
4650,498716,3233379
4651,498463,3233853
4652,494111,3232986
4653,495639,3233745
4654,494742,3235384
4655,477364,3227616
4656,493976,3236749
4657,492367,3235528
4658,493220,3238324
4659,495551,3237034
4660,496936,3236790
4661,492661,3239852
4662,490738,3239473
4663,489401,3242439
4664,493906,3240511
4665,452489,3230849
4666,455091,3241802
4667,486176,3246917
4668,488112,3248926
4669,494696,3241900
4670,486319,3253611
4671,495441,3242102
4672,485924,3192615
4673,496287,3206164
4674,468192,3193826
4675,468218,3198631
4676,474237,3193791
4677,472712,3194513
4678,474380,3195972
4679,470951,3198634
4680,471596,3199409
4681,471177,3194734
4682,472567,3197414
4683,471117,3197157
4684,479031,3236954
4685,485966,3237366
4686,486090,3241692
4687,499150,3233494
4688,498169,3235744
4689,489765,3234277
4690,490502,3235684
4691,489387,3227067
4692,490614,3227839
4693,491031,3229581
4694,490770,3230925
4695,497167,3225216
4696,496757,3226440
4697,495916,3222054
4698,495206,3225072
4699,364791,3173442
4700,355621,3175494
4701,349683,3176340
4702,350836,3177599
4703,369196,3174701
4704,373401,3179430
4705,355943,3180176
4706,351685,3180675
4707,355892,3184836
4708,350696,3185118
4709,346590,3179494
4710,350851,3188128
4711,370259,3187619
4712,377019,3188090
4713,353174,3189725
4714,338307,3190067
4715,363230,3184607
4716,372770,3192712
4717,353053,3192511
4718,351379,3192738
4719,347907,3191570
4720,336216,3191316
4721,350915,3194489
4722,350467,3196488
4723,353887,3194377
4724,365997,3193933
4725,347638,3195702
4726,344936,3194642
4727,345907,3198638
4728,344114,3198784
4729,338526,3199165
4730,353860,3198700
4731,357707,3199306
4732,353597,3201554
4733,347863,3200441
4734,377056,3193604
4735,362299,3201072
4736,357764,3204027
4737,364916,3202335
4738,343367,3202024
4739,360363,3205462
4740,341346,3206229
4741,350641,3204482
4742,369855,3191378
4743,355939,3207211
4744,345663,3207428
4745,358897,3208064
4746,340507,3202169
4747,338435,3211424
4748,336524,3211950
4749,355743,3210921
4750,360828,3209396
4751,341631,3209602
4752,357049,3194923
4753,362549,3195504
4754,341790,3147222
4755,346946,3147636
4756,352386,3148284
4757,356224,3152098
4758,354556,3152354
4759,385832,3151463
4760,384662,3153231
4761,351493,3151528
4762,380560,3153385
4763,374381,3151540
4764,346277,3155067
4765,393507,3153696
4766,353285,3155348
4767,349253,3154736
4768,363328,3154562
4769,356453,3156554
4770,369278,3152436
4771,365692,3158054
4772,347442,3157745
4773,359443,3156664
4774,364108,3158827
4775,363925,3159519
4776,363439,3159494
4777,362312,3158726
4778,365959,3158906
4779,352441,3159680
4780,388235,3157156
4781,382207,3158039
4782,362685,3160189
4783,364424,3160400
4784,349522,3161052
4785,362233,3163560
4786,354512,3161064
4787,372083,3162981
4788,357043,3162471
4789,368752,3169685
4790,374919,3171117
4791,355821,3168729
4792,363588,3168622
4793,355918,3173026
4794,353210,3174884
4795,351577,3169234
4796,356571,3147024
4797,356748,3149934
4798,340928,3155996
4799,341407,3168110
4800,343438,3149961
4801,344478,3152189
4802,347823,3149815
4803,347215,3151732
4804,355870,3117583
4805,328955,3117939
4806,379303,3118323
4807,345459,3117760
4808,375192,3118299
4809,324296,3118917
4810,331122,3118845
4811,383951,3118300
4812,384235,3121018
4813,379590,3121902
4814,358030,3121156
4815,375083,3120860
4816,385587,3122319
4817,365669,3120442
4818,328201,3124529
4819,379284,3124058
4820,385894,3124837
4821,384286,3124634
4822,382569,3125324
4823,329116,3125711
4824,329412,3126001
4825,383696,3126489
4826,385932,3126914
4827,337499,3128107
4828,334561,3128201
4829,388963,3128346
4830,385544,3129875
4831,366009,3130014
4832,356543,3130312
4833,350400,3131457
4834,334867,3133467
4835,338582,3132222
4836,384694,3134503
4837,382264,3136359
4838,343930,3136792
4839,348282,3135547
4840,382796,3138922
4841,377912,3136916
4842,381651,3140678
4843,376354,3141522
4844,372864,3145394
4845,368723,3143105
4846,359724,3140489
4847,350479,3143503
4848,383771,3148871
4849,389732,3142709
4850,385624,3150089
4851,383694,3149902
4852,380238,3146739
4853,376609,3134420
4854,376478,3133122
4855,374405,3134300
4856,369422,3132504
4857,366773,3124724
4858,361647,3125270
4859,358301,3124356
4860,352316,3127310
4861,350283,3121095
4862,342150,3123559
4863,337680,3124212
4864,336876,3140989
4865,369752,3117427
4866,366592,3117552
4867,369201,3118750
4868,364825,3117766
4869,370786,3116999
4870,371771,3118214
4871,368144,3119994
4872,371301,3120724
4873,368128,3122462
4874,370218,3123265
4875,364865,3122091
4876,366231,3123541
4877,372635,3135656
4878,368812,3137118
4879,372855,3138260
4880,367802,3138687
4881,369638,3126453
4882,371503,3126847
4883,371125,3130141
4884,373920,3124029
4885,376740,3123084
4886,374216,3125653
4887,376698,3126235
4888,376065,3130904
4889,381413,3126541
4890,381034,3131683
4891,382870,3122231
4892,383652,3123973
4893,382398,3124246
4894,379393,3120320
4895,381373,3121833
4896,382584,3120511
4897,387545,3118189
4898,390292,3120260
4899,360053,3117803
4900,362578,3117614
4901,357489,3118135
4902,350402,3118270
4903,354188,3118759
4904,354707,3120745
4905,354960,3123180
4906,350362,3137486
4907,355360,3145118
4908,335030,3141703
4909,337194,3144503
4910,331493,3133011
4911,333716,3139333
4912,338693,3140672
4913,343651,3139978
4914,345840,3143901
4915,340664,3144091
4916,347022,3133428
4917,343597,3132481
4918,347792,3136780
4919,335930,3135709
4920,334384,3136885
4921,336240,3137291
4922,335764,3139101
4923,339950,3136647
4924,337704,3137286
4925,337673,3138862
4926,334662,3130560
4927,332862,3130495
4928,332980,3128216
4929,333048,3129072
4930,332097,3126585
4931,331919,3128291
4932,325791,3121218
4933,326500,3119219
4934,327716,3121279
4935,335437,3122984
4936,335047,3125536
4937,332967,3122701
4938,332795,3124306
4939,332312,3121280
4940,330138,3121174
4941,330603,3122844
4942,330991,3124136
4943,334560,3120182
4944,334476,3121790
4945,334666,3118191
4946,338455,3117950
4947,338170,3118862
4948,390827,3061998
4949,356031,3061581
4950,382844,3061752
4951,370741,3062187
4952,365361,3063418
4953,360458,3064772
4954,352315,3065376
4955,365538,3067443
4956,379577,3068672
4957,371959,3069334
4958,360961,3072574
4959,359370,3073705
4960,391935,3073554
4961,374560,3078993
4962,370472,3078121
4963,383337,3076510
4964,369620,3082405
4965,368755,3082632
4966,371001,3082665
4967,372240,3084500
4968,368332,3084407
4969,352671,3084914
4970,349336,3084916
4971,351004,3085071
4972,367890,3086386
4973,382535,3084939
4974,352771,3087196
4975,351891,3087577
4976,350754,3087226
4977,349320,3087277
4978,356213,3088639
4979,352977,3088473
4980,352217,3088730
4981,375753,3087318
4982,350818,3088698
4983,373865,3087826
4984,371452,3087841
4985,367839,3088780
4986,369903,3089700
4987,370502,3089806
4988,371051,3089614
4989,368551,3089762
4990,367830,3089978
4991,360863,3088222
4992,393312,3085558
4993,386607,3088744
4994,375695,3089777
4995,373502,3090163
4996,371926,3090634
4997,354126,3085670
4998,356884,3089586
4999,357336,3090756
5000,354292,3090440
5001,356225,3091521
5002,355476,3091308
5003,356425,3091670
5004,356607,3091691
5005,356411,3091768
5006,356588,3091778
5007,356810,3091748
5008,356953,3091760
5009,356781,3091828
5010,356976,3091826
5011,361149,3090737
5012,356669,3091847
5013,357155,3091858
5014,354030,3090806
5015,352507,3090759
5016,355647,3091842
5017,349236,3090678
5018,356222,3091936
5019,356669,3092016
5020,356459,3092023
5021,356825,3092093
5022,356544,3092194
5023,349210,3092199
5024,356721,3092262
5025,367655,3091354
5026,357048,3092174
5027,363706,3090917
5028,357361,3092123
5029,362883,3092300
5030,357048,3092386
5031,357299,3092487
5032,357392,3092517
5033,357640,3092186
5034,349753,3092315
5035,356244,3092462
5036,365250,3092550
5037,350514,3092340
5038,363379,3092544
5039,356152,3092608
5040,356488,3092482
5041,356288,3092676
5042,356444,3092724
5043,356815,3092831
5044,356244,3092763
5045,357391,3092672
5046,356780,3092835
5047,349592,3092684
5048,356609,3092790
5049,358965,3091796
5050,351465,3092452
5051,357617,3092742
5052,361821,3092580
5053,357693,3093073
5054,359356,3092904
5055,358831,3093067
5056,358428,3093124
5057,353997,3092609
5058,356033,3092857
5059,356754,3093041
5060,356230,3092977
5061,356360,3093006
5062,356550,3093066
5063,353503,3092632
5064,352697,3092540
5065,352140,3093054
5066,352118,3093386
5067,349471,3093294
5068,348464,3092770
5069,357050,3093282
5070,387250,3092451
5071,359272,3093625
5072,360143,3093625
5073,358837,3093572
5074,358116,3093589
5075,361392,3093426
5076,365074,3093620
5077,362015,3094202
5078,365858,3093548
5079,356368,3093932
5080,354014,3093832
5081,353542,3093869
5082,352586,3093924
5083,350315,3094391
5084,358838,3094466
5085,358006,3094466
5086,357150,3094546
5087,356659,3094246
5088,367508,3093623
5089,358854,3094791
5090,361413,3094406
5091,354052,3094675
5092,365835,3094572
5093,345600,3094382
5094,369136,3093842
5095,372296,3093384
5096,369777,3093616
5097,366302,3095720
5098,365429,3095301
5099,363654,3095323
5100,362710,3095504
5101,361615,3095420
5102,359797,3095086
5103,357176,3095460
5104,356899,3095452
5105,356396,3095209
5106,353584,3095286
5107,354178,3095592
5108,355539,3095173
5109,352610,3095290
5110,347472,3095863
5111,346786,3095409
5112,349055,3095916
5113,375169,3093442
5114,364661,3096308
5115,356353,3096415
5116,378352,3093659
5117,366694,3096523
5118,365552,3096491
5119,365207,3097351
5120,363828,3096669
5121,363290,3097236
5122,362054,3096958
5123,368187,3096820
5124,359834,3096770
5125,358101,3096793
5126,357108,3096818
5127,356971,3096758
5128,355916,3096804
5129,356359,3097233
5130,354830,3096940
5131,352913,3097004
5132,350425,3096304
5133,347008,3096997
5134,345591,3097291
5135,368502,3097569
5136,381954,3094296
5137,370898,3096942
5138,370924,3098190
5139,384109,3096499
5140,349497,3098231
5141,365672,3098476
5142,358090,3098415
5143,357207,3098387
5144,356745,3098567
5145,355980,3098374
5146,354805,3098519
5147,350871,3098611
5148,388191,3099434
5149,373572,3097248
5150,388767,3099512
5151,389733,3099650
5152,390430,3098692
5153,387993,3099685
5154,385868,3099539
5155,378626,3098423
5156,381455,3098923
5157,374874,3099318
5158,357083,3099840
5159,356706,3099857
5160,362029,3098610
5161,385747,3100640
5162,380350,3100730
5163,350135,3100290
5164,348167,3099393
5165,347689,3099439
5166,368228,3098639
5167,345399,3099495
5168,387739,3100140
5169,388872,3100536
5170,363753,3100681
5171,363812,3098857
5172,361757,3100828
5173,357035,3101085
5174,356691,3101084
5175,393447,3101365
5176,367577,3100778
5177,390282,3100638
5178,355236,3100572
5179,367864,3101697
5180,348410,3101298
5181,384709,3101436
5182,369961,3100335
5183,347971,3102530
5184,361485,3102237
5185,358874,3102286
5186,367565,3102225
5187,390306,3102432
5188,387489,3101630
5189,380384,3102163
5190,345667,3101831
5191,346118,3103004
5192,367406,3102987
5193,368358,3103667
5194,366332,3102768
5195,368869,3103257
5196,364259,3102836
5197,361607,3103450
5198,357181,3102859
5199,356733,3102726
5200,374179,3101732
5201,370493,3104044
5202,341531,3102930
5203,339067,3102331
5204,349232,3103504
5205,353598,3103786
5206,347453,3104151
5207,345677,3104226
5208,365990,3105213
5209,363574,3104808
5210,357188,3104892
5211,357012,3104973
5212,355402,3103742
5213,339405,3105039
5214,382839,3104725
5215,375640,3104560
5216,372485,3104976
5217,346007,3106245
5218,345079,3106164
5219,347501,3106262
5220,350165,3105257
5221,342410,3105498
5222,358637,3106420
5223,357236,3106699
5224,356967,3106666
5225,352372,3106540
5226,357213,3108126
5227,347278,3107402
5228,376181,3107306
5229,343461,3108630
5230,358749,3108362
5231,350151,3108841
5232,356817,3108760
5233,364240,3109128
5234,346523,3108950
5235,363422,3110296
5236,364606,3107242
5237,351271,3110782
5238,348464,3112160
5239,347293,3111349
5240,366714,3109309
5241,351525,3112641
5242,358084,3111752
5243,365787,3113664
5244,339053,3110530
5245,343318,3112270
5246,350328,3114168
5247,346413,3114203
5248,392430,3109906
5249,382898,3110744
5250,375501,3110946
5251,372052,3115381
5252,365191,3115359
5253,360450,3114346
5254,358056,3115509
5255,345610,3116878
5256,341128,3115958
5257,344669,3096788
5258,342386,3098333
5259,342853,3100090
5260,338655,3101353
5261,342018,3100634
5262,358298,3090184
5263,358217,3091997
5264,364227,3093144
5265,363503,3093538
5266,365605,3099524
5267,359991,3098599
5268,366036,3100114
5269,358896,3100851
5270,349403,3101702
5271,351131,3101647
